"","cs_code","year","state","cs_name","all_cause_deaths_2020","cens_pop_est","total_deaths_lag1","pop_lag1","covid_deaths_2020","num_counties","death_offset_2020","death_offset_lag1","all_cause_death_rate_2020","death_rate_lag1","time","time_orig_vals","fitted_deaths_2020","fitted_death_rate_2020","pred_deaths_lwr_ci_2020","pred_deaths_upr_ci_2020","pred_death_rate_lwr_ci_2020","pred_death_rate_upr_ci_2020","pred_death_std_err","pred_death_rate_std_err","covid_death_rate_2020","excess_deaths_2020","excess_assigned_covid_deaths","excess_unassigned_covid_deaths","prop_deaths_unassigned","excess_death_rate_2020","excess_assigned_covid_death_rate","excess_unassigned_covid_death_rate","prop_death_rate_unassigned"
"1406","54CS004",2020,"WV","Braxton+Gilmer+Lewis+Upshur",839,61623,759,61863,20,4,61.623,61.863,13.615046330104,12.269046118035,22,22,814.470027513183,13.2169811192766,743.975,883.025,12.0730084546354,14.3294711390228,36.0719998499276,0.585365851223205,0.32455414374503,24.5299724868172,20,4.5299724868172,0.184670915927512,0.398065210827387,0.32455414374503,0.0735110670823563,0.184670915927473
"1407","54CS005",2020,"WV","Brooke+Hancock",937,50249,763,50749,108,2,50.249,50.749,18.6471372564628,15.0347790104239,22,22,769.806779503584,15.3198427730618,701.975,840.05,13.9699297498458,16.7177456267786,34.987025751998,0.696273075125833,2.149296503413,167.193220496416,108,59.1932204964161,0.354040793763435,3.32729448340097,2.149296503413,1.17799797998797,0.354040793763432
"1408","54CS006",2020,"WV","Cabell",1371,90726,1309,91945,104,1,90.726,91.945,15.1114344289399,14.2367719832509,22,22,1367.84614428379,15.0766720045389,1269.975,1466.025,13.9979168044442,16.1588188611864,49.2950103158732,0.54333939902424,1.14630866565262,3.153855716208,104,-100.846144283792,NA,0.0347624244010465,1.14630866565262,-1.11154624125158,NA
"1409","54CS007",2020,"WV","Clay+Fayette+Nicholas+Webster",1299,82763,1255,83524,64,4,82.763,83.524,15.6954194507207,15.0256213782865,22,22,1237.18207840494,14.9484924230022,1145.975,1331.025,13.8464652078827,16.0823677247079,47.0694942961287,0.568726294311815,0.773292413276464,61.8179215950649,64,-2.18207840493506,NA,0.746927027718453,0.773292413276464,-0.0263653855580113,NA
"1410","54CS008",2020,"WV","Greenbrier+Monroe+Summers",989,59477,931,60510,77,3,59.477,60.51,16.6282764766212,15.385886630309,22,22,873.210095464201,14.6814751158297,796,948.025,13.383324646502,15.9393547085428,38.4775501541596,0.646931589591936,1.29461808766414,115.789904535799,77,38.789904535799,0.335002474449802,1.94680136079153,1.29461808766414,0.652183273127393,0.335002474449796
"1411","54CS009",2020,"WV","Hardy and Nearby Counties",1223,81969,1071,82356,130,5,81.969,82.356,14.9202747380107,13.0045169750838,22,22,1041.82426762148,12.7099789874401,959.975,1121,11.7114396906147,13.6759018653393,41.772462012462,0.509612926990228,1.58596542595371,181.175732378521,130,51.1757323785214,0.282464608845088,2.21029575057059,1.58596542595371,0.624330324616873,0.282464608845084
"1412","54CS010",2020,"WV","Harrison+Taylor",1114,83565,1113,83951,43,2,83.565,83.951,13.3309399868366,13.2577336779788,22,22,1066.84843576164,12.7666898314083,985.975,1152.025,11.7988990606115,13.7859749895291,42.265924151074,0.505785007492061,0.514569496798899,47.1515642383613,43,4.15156423836129,0.088047221877396,0.564250155428251,0.514569496798899,0.049680658629352,0.0880472218774059
"1413","54CS011",2020,"WV","Jackson and Nearby Counties ",1167,81617,1084,81710,69,5,81.617,81.71,14.2984917357903,13.2664300575205,22,22,1159.46567670627,14.2061785743934,1082.975,1236,13.268988078464,15.143903843562,40.8394351021101,0.500379027679406,0.845412107771665,7.53432329373095,69,-61.4656767062691,NA,0.0923131613968646,0.845412107771665,-0.753098946374801,NA
"1414","54CS012",2020,"WV","Jefferson",613,57602,501,57146,36,1,57.602,57.146,10.641991597514,8.76701781402023,22,22,541.170611858426,9.39499690737173,486.975,600.025,8.45413353702996,10.416739002118,28.3737966500138,0.492583532690077,0.624978299364605,71.8293881415739,36,35.8293881415739,0.498812381235311,1.24699469014227,0.624978299364605,0.622016390777669,0.498812381235321
"1415","54CS013",2020,"WV","Kanawha",2943,174826,2522,178124,217,1,174.826,178.124,16.8338805440838,14.1586759785318,22,22,2626.93585531843,15.0260021696912,2489.95,2762.05,14.2424467756512,15.7988514294213,69.3918584995821,0.3969195571573,1.24123414137485,316.064144681568,217,99.0641446815685,0.313430505637945,1.80787837439261,1.24123414137485,0.566644233017761,0.313430505637933
"1416","54CS014",2020,"WV","McDowell+Mercer",1402,75422,1211,76382,59,2,75.422,76.382,18.5887406857416,15.8545206985939,22,22,1196.12512976224,15.8591011874816,1112,1289,14.7437087322002,17.0905040969478,45.215794353954,0.599504048605898,0.782265121582562,205.87487023776,59,146.87487023776,0.713418155737696,2.72963949825997,0.782265121582562,1.94737437667741,0.7134181557377
"1417","54CS015",2020,"WV","Marion",735,55538,712,56072,20,1,55.538,56.072,13.2341820015125,12.6979597660151,22,22,747.044984621059,13.4510602582207,681,811,12.2618747524218,14.6026144261587,33.0791580106673,0.595613057918314,0.360113795959523,-12.0449846210586,20,-32.0449846210586,NA,-0.216878256708153,0.360113795959523,-0.576992052667676,NA
"1418","54CS016",2020,"WV","Marshall+Ohio",1153,71074,1027,71942,110,2,71.074,71.942,16.2225286321299,14.2753885074087,22,22,972.678547686424,13.685434162794,898.95,1053,12.6480850944086,14.815544362214,39.6676511347287,0.558117611710734,1.54768269690745,180.321452313576,110,70.3214523135761,0.389978293826561,2.53709446933586,1.54768269690745,0.989411772428407,0.389978293826563
"1419","54CS017",2020,"WV","Mingo+Wayne",1043,62524,912,62826,61,2,62.524,62.826,16.6815942678012,14.5162830675198,22,22,923.555756824812,14.7712199607321,849.975,996,13.5943797581729,15.9298829249568,38.0788457610587,0.609027665553366,0.975625359861813,119.444243175188,61,58.4442431751876,0.489301465031413,1.91037430706912,0.975625359861813,0.934748947207308,0.489301465031422
"1420","54CS018",2020,"WV","Monongalia+Preston",1246,141175,1063,139044,71,2,141.175,139.044,8.8259252700549,7.64506199476425,22,22,1141.67903967742,8.08697743706334,1056.975,1226.025,7.48698423941916,8.68443421285638,42.1806429851732,0.298782666797756,0.502921905436515,104.320960322583,71,33.3209603225828,0.319408105710945,0.738947832991558,0.502921905436515,0.236025927555043,0.319408105710947
"1421","54CS019",2020,"WV","Putnam",690,56699,654,56450,58,1,56.699,56.45,12.1695267994145,11.585473870682,22,22,655.184190079852,11.555480521347,595,720,10.4940122400748,12.6986366602586,32.0060327146326,0.564490250527039,1.02294573096527,34.8158099201482,58,-23.1841900798518,NA,0.614046278067532,1.02294573096527,-0.408899452897741,NA
"1422","54CS020",2020,"WV","Raleigh+Wyoming",1590,92517,1436,93755,58,2,92.517,93.755,17.1860306754434,15.3165164524559,22,22,1410.99619759129,15.2512100218478,1320.95,1517,14.2779164910233,16.3969864997784,49.733670978815,0.537562512606494,0.626911810802339,179.00380240871,58,121.00380240871,0.675984536531957,1.93482065359563,0.626911810802339,1.30790884279329,0.675984536531952
"1423","54CS021",2020,"WV","Tyler and Nearby Counties",660,48897,619,49118,34,5,48.897,49.118,13.4977605988097,12.6023046540983,22,22,629.290178708747,12.8697093627165,572,690,11.6980591856351,14.1112951714829,30.6587389544038,0.627006543436279,0.695339182362926,30.7098212912532,34,-3.29017870874679,NA,0.628051236093238,0.695339182362926,-0.0672879462696877,NA
"1424","54CS022",2020,"WV","Wood",1201,82445,1121,83518,81,1,82.445,83.518,14.5672872824307,13.4222562800833,22,22,1141.15358409364,13.8413922505141,1054,1226.025,12.7842804293772,14.870822972891,42.9800981832271,0.521318432691213,0.982473163927467,59.8464159063637,81,-21.1535840936363,NA,0.725895031916583,0.982473163927467,-0.256578132010884,NA
"1425","55CS001",2020,"WI","Adams+Juneau+Monroe+Vernon",1471,125794,1308,123982,99,4,125.794,123.982,11.6937214811517,10.5499185365618,22,22,1361.51013547121,10.8233312834571,1269,1450.05,10.0879215224891,11.5271793567261,47.6274787042914,0.37861486799284,0.787000969839579,109.489864528794,99,10.489864528794,0.0958067175801038,0.87039019769457,0.787000969839579,0.0833892278549915,0.0958067175800774
"1426","55CS002",2020,"WI","Ashland+Bayfield+Douglas+Price",1155,87176,971,87099,106,4,87.176,87.099,13.2490593741397,11.1482336192149,22,22,999.336921784069,11.4634408757464,919,1075,10.5418922639259,12.3313756079655,40.2549597041257,0.461766537855897,1.21593099018078,155.663078215931,106,49.6630782159313,0.31904211830528,1.78561849839329,1.21593099018078,0.569687508212509,0.319042118305291
"1427","55CS003",2020,"WI","Barron+Sawyer+Washburn",1099,77890,1006,77522,102,3,77.89,77.522,14.109641802542,12.9769613787054,22,22,968.376477948371,12.432616227351,893,1041,11.4648863782257,13.3650019257928,38.1340212746909,0.489588153481717,1.30953909359353,130.623522051629,102,28.6235220516287,0.219129920875318,1.67702557519098,1.30953909359353,0.367486481597447,0.219129920875296
"1428","55CS004",2020,"WI","Brown",2453,266269,2137,264542,255,1,266.269,264.542,9.21248812291329,8.07811236023013,22,22,2184.21782152457,8.20304962847559,2063.975,2297,7.75146562311046,8.62661443878183,59.9231676818326,0.225047480862709,0.957678137522581,268.782178475433,255,13.7821784754333,0.0512763850401375,1.0094384944377,0.957678137522581,0.0517603569151203,0.0512763850401336
"1429","55CS005",2020,"WI","Buffalo+Jackson+Pepin+Trempealeau",798,70610,707,70610,73,4,70.61,70.61,11.3015153660955,10.0127460699618,22,22,734.489282075906,10.4020575283374,669,797.025,9.47457867157626,11.2877071236369,32.3978022802874,0.458827393857631,1.03384789689846,63.5107179240936,73,-9.48928207590643,NA,0.899457837758064,1.03384789689846,-0.134390059140393,NA
"1430","55CS006",2020,"WI","Burnett+Polk",701,59593,677,59197,61,2,59.593,59.197,11.7631265417079,11.4363903576195,22,22,714.796214698184,11.9946338445486,647.975,781,10.8733408286208,13.105566089977,32.502126379965,0.545401748191315,1.02361015555518,-13.7962146981843,61,-74.7962146981843,NA,-0.231507302840692,1.02361015555518,-1.25511745839587,NA
"1431","55CS007",2020,"WI","Calumet+Winnebago",2227,222746,1932,221996,236,2,222.746,221.996,9.99793486751726,8.70285951098218,22,22,2004.49229539785,8.99900467527071,1894.975,2116,8.50733570973216,9.49960942059566,56.0950543820587,0.251834171576858,1.0595027520135,222.507704602149,236,-13.4922953978505,NA,0.998930192246547,1.0595027520135,-0.0605725597669569,NA
"1432","55CS008",2020,"WI","Chippewa+Rusk",888,78849,850,78836,86,2,78.849,78.836,11.2620324924856,10.7818763001674,22,22,846.112049028804,10.7307898518536,781,917.025,9.90500830701721,11.6301411558802,35.1271817101073,0.445499393906166,1.09069233598397,41.8879509711957,86,-44.1120490288043,NA,0.531242640632003,1.09069233598397,-0.559449695351966,NA
"1433","55CS009",2020,"WI","Clark+Taylor",601,55553,522,55117,92,2,55.553,55.117,10.8184976508919,9.47076219678139,22,22,566.310768229146,10.1940627550114,510,628,9.18042229942577,11.3045200079204,29.2136212521944,0.525869372530636,1.65607617950426,34.6892317708538,92,-57.3107682291462,NA,0.624434895880537,1.65607617950426,-1.03164128362372,NA
"1434","55CS010",2020,"WI","Columbia",634,57602,590,57532,48,1,57.602,57.532,11.0065622721433,10.2551623444344,22,22,580.073417321211,10.0703693851118,521,640.025,9.04482483247109,11.1111593347453,30.0579862688527,0.521821920573118,0.833304399152807,53.9265826787887,48,5.92658267878869,0.109900950225052,0.936192887031476,0.833304399152807,0.102888487878669,0.109900950225025
"1435","55CS011",2020,"WI","Crawford+Grant+Richland",1022,85044,930,84822,110,3,85.044,84.822,12.0173086872678,10.9641366626583,22,22,892.963955825639,10.5000229978087,827.975,965.025,9.7358426226424,11.3473613658812,35.1170753905274,0.412928312291607,1.29344809745543,129.036044174361,110,19.0360441743607,0.147525013620521,1.51728568945914,1.29344809745543,0.223837592003708,0.147525013620539
"1436","55CS012",2020,"WI","Dane",3984,553342,3429,546695,247,1,553.342,546.695,7.19988723068193,6.27223589021301,22,22,3525.64493558499,6.37154767862369,3378.925,3662.05,6.10639532151906,6.61805899425672,74.176943924713,0.134052618316905,0.446378550697399,458.355064415008,247,211.355064415008,0.461116459321241,0.828339552058235,0.446378550697399,0.381961001360837,0.461116459321241
"1437","55CS013",2020,"WI","Dodge",1210,88103,989,87839,156,1,88.103,87.839,13.7339250649808,11.2592356470361,22,22,1005.39064290282,11.4115369840167,931,1081.025,10.5671770541298,12.270013506918,38.8626170890099,0.441104356140085,1.77065480176611,204.609357097175,156,48.6093570971753,0.237571525500123,2.32238808096409,1.77065480176611,0.551733279197971,0.237571525500136
"1438","55CS014",2020,"WI","Door+Kewaunee+Manitowoc",1631,127118,1411,127083,127,3,127.118,127.083,12.8305983416983,11.1029799422425,22,22,1485.68341645703,11.6874354258015,1394.975,1577,10.9738589342186,12.4057961893674,47.0488753071491,0.370119694356025,0.999071728630092,145.316583542971,127,18.3165835429711,0.126046065055987,1.14316291589685,0.999071728630092,0.144091187266757,0.126046065056014
"1439","55CS015",2020,"WI","Dunn+Eau Claire",1385,152883,1217,150014,114,2,152.883,150.014,9.05921521686518,8.11257615955844,22,22,1331.04844698131,8.70632082691544,1245,1420,8.14348227075607,9.28814845339246,45.5662258359954,0.298046387341924,0.745668256117423,53.9515530186864,114,-60.0484469813136,NA,0.352894389949737,0.745668256117423,-0.392773866167686,NA
"1440","55CS016",2020,"WI","Florence+Forest+Marinette+Oconto",1309,92466,1180,91579,169,4,92.466,91.579,14.1565548417797,12.8850500660632,22,22,1174.74783085292,12.7046463657228,1095.975,1260.025,11.8527350593732,13.6269006986352,42.494538010911,0.459569333710888,1.82769882984016,134.252169147079,169,-34.747830852921,NA,1.45190847605694,1.82769882984016,-0.37579035378322,NA
"1441","55CS017",2020,"WI","Fond du Lac",1167,104230,1025,103403,115,1,104.23,103.403,11.1963925933033,9.91267177934876,22,22,1014.69260997763,9.73513009668643,939,1093.025,9.00892257507435,10.4866641082222,39.0121100266152,0.374288688732756,1.10332917586108,152.307390022374,115,37.3073900223737,0.244947996396585,1.46126249661687,1.10332917586108,0.357933320755797,0.2449479963966
"1442","55CS018",2020,"WI","Green+Iowa+Lafayette",826,77578,714,77303,33,3,77.578,77.303,10.6473484750831,9.23638151171365,22,22,720.247201655322,9.28416821335071,653.975,785,8.42990280749697,10.1188481270463,33.8620133327442,0.436489898331282,0.42537832890768,105.752798344678,33,72.7527983446782,0.687951519803347,1.36318026173238,0.42537832890768,0.937801932824705,0.687951519803337
"1443","55CS019",2020,"WI","Green Lake+Marquette+Waushara",843,59251,736,58930,71,3,59.251,58.93,14.2276079728612,12.4893941965043,22,22,775.659743996093,13.0910827495923,708,842,11.9491654149297,14.2107306205802,33.8957860996808,0.57207112284486,1.19829201194917,67.3402560039075,71,-3.65974399609252,NA,1.13652522326891,1.19829201194917,-0.0617667886802522,NA
"1444","55CS020",2020,"WI","Iron+Oneida+Vilas",1013,63774,920,63477,107,3,63.774,63.477,15.8842161382382,14.4934385683003,22,22,908.754376761201,14.2496060582871,830,983.025,13.0147081882899,15.4141970081852,38.4678204374671,0.603189707991769,1.67779973029761,104.245623238799,107,-2.75437676120077,NA,1.63461007995111,1.67779973029761,-0.0431896503465026,NA
"1445","55CS021",2020,"WI","Jefferson",863,86160,739,84769,90,1,86.16,84.769,10.0162488393686,8.71780957661409,22,22,786.318960493418,9.12626462968219,724,847.025,8.40297121634169,9.83083797585887,33.0539086929198,0.383634037754408,1.04456824512535,76.6810395065824,90,-13.3189604934176,NA,0.889984209686409,1.04456824512535,-0.154584035438939,NA
"1446","55CS022",2020,"WI","Kenosha",1746,170527,1534,169561,261,1,170.527,169.561,10.2388478070921,9.04689167910074,22,22,1532.23451469238,8.98528980567522,1432.95,1631,8.40306813583773,9.56446779688847,49.8244204469342,0.292179071038218,1.53054941446223,213.765485307622,261,-47.2345146923783,NA,1.25355800141688,1.53054941446223,-0.276991413045347,NA
"1447","55CS023",2020,"WI","La Crosse",1185,118546,1067,118016,76,1,118.546,118.016,9.99611964975621,9.04114696312364,22,22,1063.64756608353,8.97244585294762,988.975,1138,8.34254213554232,9.59964908136926,39.310452957346,0.331605055905269,0.641101344625715,121.352433916471,76,45.352433916471,0.373724963338501,1.02367379680859,0.641101344625715,0.382572452182871,0.373724963338499
"1448","55CS024",2020,"WI","Langlade+Lincoln+Menominee+Shawano",1356,92267,1154,92237,206,4,92.267,92.237,14.6964786976926,12.511248197578,22,22,1139.03607711909,12.3449995894425,1059.975,1225.05,11.4881268492527,13.2772280446964,42.4423217399175,0.459994599801852,2.23265089360226,216.963922880908,206,10.9639228809076,0.0505333916133409,2.35147910825009,2.23265089360226,0.118828214647823,0.0505333916133543
"1449","55CS025",2020,"WI","Marathon",1433,135469,1250,135692,188,1,135.469,135.692,10.578065830559,9.21203902956696,22,22,1284.33795574219,9.48067790964864,1195.975,1371.025,8.82840354619876,10.1205810923532,45.1991269836053,0.333649225901168,1.38777137204822,148.662044257808,188,-39.337955742192,NA,1.09738792091036,1.38777137204822,-0.29038345113786,NA
"1450","55CS026",2020,"WI","Milwaukee",10377,942685,8517,945726,1076,1,942.685,945.726,11.0079188700361,9.00577968671687,22,22,8590.06500963143,9.11233870235703,8321,8854.125,8.82691461092518,9.39245347067154,139.150412911401,0.147610721408955,1.14142051692771,1786.93499036857,1076,710.934990368569,0.397851625381141,1.89558016767907,1.14142051692771,0.754159650751363,0.397851625381134
"1451","55CS027",2020,"WI","Outagamie",1757,189937,1567,187885,186,1,189.937,187.885,9.25043567077505,8.3402081060223,22,22,1598.86365537299,8.41786305655554,1502.95,1690.025,7.91288690460521,8.89781875042777,48.3901726366812,0.254769595374683,0.979272074424678,158.13634462701,186,-27.8636553729896,NA,0.83257261421951,0.979272074424678,-0.146699460205168,NA
"1452","55CS028",2020,"WI","Ozaukee",937,90470,837,89221,89,1,90.47,89.221,10.3570244279872,9.38119949339281,22,22,861.428517429052,9.52170351971982,792,934.025,8.75428318779706,10.3241405990936,35.8936829466617,0.396746799454645,0.983751519840831,75.5714825709475,89,-13.4285174290525,NA,0.835320908267375,0.983751519840831,-0.148430611573456,NA
